"Código Pagamento";"Código Lista";"Data Emissão";"Código Banco";"Nome Banco";"Agência";"Valor em R$"
"200334000012024OB000120";"200334000012024LB000006";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"8974,63"
"200334000012024OB000121";"200334000012024LB000007";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"24252,38"
"200334000012024OB000122";"200334000012024LB000008";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"500000,00"
"200334000012024OB000123";"200334000012024LB000009";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"500000,00"
"200334000012024OB000124";"200334000012024LB000010";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"500000,00"
"200334000012024OB000125";"200334000012024LB000011";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"500000,00"
"200334000012024OB000126";"200334000012024LB000012";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"500000,00"
"200334000012024OB000127";"200334000012024LB000013";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"500000,00"
"200334000012024OB000128";"200334000012024LB000014";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"500000,00"
"200334000012024OB000129";"200334000012024LB000015";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"500000,00"
"200334000012024OB000130";"200334000012024LB000016";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"500000,00"
"200334000012024OB000131";"200334000012024LB000017";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"500000,00"
"200334000012024OB000132";"200334000012024LB000020";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"500000,00"
"200334000012024OB000133";"200334000012024LB000021";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"206354,29"
"200334000012024OB000134";"200334000012024LB000023";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"100000,00"
"200334000012024OB000135";"200334000012024LB000024";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"100000,00"
"200334000012024OB000136";"200334000012024LB000025";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"100000,00"
"200334000012024OB000137";"200334000012024LB000026";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"100000,00"
"200334000012024OB000138";"200334000012024LB000027";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"100000,00"
"200334000012024OB000139";"200334000012024LB000029";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"100000,00"
"200334000012024OB000140";"200334000012024LB000030";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"100000,00"
"200334000012024OB000141";"200334000012024LB000031";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"100000,00"
"200334000012024OB000142";"200334000012024LB000032";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"20000,00"
"200334000012024OB000143";"200334000012024LB000033";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"20000,00"
"200334000012024OB000144";"200334000012024LB000034";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"20000,00"
"200334000012024OB000145";"200334000012024LB000036";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"20000,00"
"200334000012024OB000146";"200334000012024LB000037";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"20000,00"
"200334000012024OB000147";"200334000012024LB000039";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"20000,00"
"200334000012024OB000148";"200334000012024LB000040";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"20000,00"
"200334000012024OB000149";"200334000012024LB000041";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"20000,00"
"200334000012024OB000150";"200334000012024LB000042";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"5000,00"
"200334000012024OB000151";"200334000012024LB000043";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"5000,00"
"200334000012024OB000152";"200334000012024LB000045";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"5000,00"
"200334000012024OB000153";"200334000012024LB000047";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"5000,00"
"200334000012024OB000154";"200334000012024LB000048";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"5000,00"
"200334000012024OB000155";"200334000012024LB000049";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"5000,00"
"200334000012024OB000156";"200334000012024LB000050";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"1000,00"
"200334000012024OB000157";"200334000012024LB000051";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"1000,00"
"200334000012024OB000158";"200334000012024LB000053";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"1000,00"
"200334000012024OB000159";"200334000012024LB000054";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"1000,00"
"200334000012024OB000160";"200334000012024LB000055";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"1000,00"
"200334000012024OB000161";"200334000012024LB000056";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"1000,00"
"200334000012024OB000162";"200334000012024LB000058";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"1000,00"
"200334000012024OB000163";"200334000012024LB000059";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"1000,00"
"200334000012024OB000164";"200334000012024LB000060";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"200,00"
"200334000012024OB000165";"200334000012024LB000061";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"200,00"
"200334000012024OB000166";"200334000012024LB000062";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"200,00"
"200334000012024OB000167";"200334000012024LB000063";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"200,00"
"200334000012024OB000168";"200334000012024LB000066";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"200,00"
"200334000012024OB000169";"200334000012024LB000067";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"200,00"
"200334000012024OB000170";"200334000012024LB000068";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"200,00"
"200334000012024OB000171";"200334000012024LB000069";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"200,00"
"200460000012024OB000001";"200460000012023LB000014";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"642360,82"
"200460000012024OB000001";"200460000012023LB000014";"02/01/2024";"33";"Banco Santander (Brasil) S.A.";"3035";"67605,74"
"200460000012024OB000001";"200460000012023LB000014";"02/01/2024";"104";"Caixa Econômica Federal";"2491";"49827,15"
"200460000012024OB000001";"200460000012023LB000014";"02/01/2024";"237";"Banco Bradesco S.A.";"0606";"44339,76"
"200460000012024OB000001";"200460000012023LB000014";"02/01/2024";"341";"Itaú UniBanco S.A.";"0522";"92561,56"
"200460000012024OB000001";"200460000012023LB000014";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"10563,69"
"200460000012024OB000002";"200460000012023LB000011";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"1005,85"
"200460000012024OB000003";"200460000012023LB000012";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"2132,41"
"200460000012024OB000004";"200460000012023LB000013";"02/01/2024";"104";"Caixa Econômica Federal";"2491";"2182,71"
"201045000012024OB000001";"201045000012023LB000046";"02/01/2024";"237";"Banco Bradesco S.A.";"0427";"590,14"
"201045000012024OB000002";"201045000012023LB000047";"02/01/2024";"1";"Banco do Brasil S.A.";"1981";"169687,30"
"201045000012024OB000003";"201045000012023LB000045";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"1389246,49"
"201045000012024OB000003";"201045000012023LB000045";"02/01/2024";"33";"Banco Santander (Brasil) S.A.";"3035";"33568,87"
"201045000012024OB000003";"201045000012023LB000045";"02/01/2024";"104";"Caixa Econômica Federal";"0863";"115195,44"
"201045000012024OB000003";"201045000012023LB000045";"02/01/2024";"237";"Banco Bradesco S.A.";"0427";"21217,60"
"201045000012024OB000003";"201045000012023LB000045";"02/01/2024";"341";"Itaú UniBanco S.A.";"0522";"38811,10"
"201045000012024OB000003";"201045000012023LB000045";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"1564,12"
"201045000012024OB000004";"201045000012023LB000048";"02/01/2024";"104";"Caixa Econômica Federal";"0534";"5881,97"
"201061000012024OB000002";"201061000012023LB000062";"02/01/2024";"1";"Banco do Brasil S.A.";"3575";"1877448,59"
"201061000012024OB000002";"201061000012023LB000062";"02/01/2024";"33";"Banco Santander (Brasil) S.A.";"0697";"263932,36"
"201061000012024OB000002";"201061000012023LB000062";"02/01/2024";"104";"Caixa Econômica Federal";"0658";"368468,13"
"201061000012024OB000002";"201061000012023LB000062";"02/01/2024";"237";"Banco Bradesco S.A.";"1420";"382962,00"
"201061000012024OB000002";"201061000012023LB000062";"02/01/2024";"341";"Itaú UniBanco S.A.";"0522";"214488,88"
"201061000012024OB000003";"201061000012023LB000061";"02/01/2024";"33";"Banco Santander (Brasil) S.A.";"0697";"9040734,90"
"201061000012024OB000003";"201061000012023LB000061";"02/01/2024";"104";"Caixa Econômica Federal";"0658";"5152670,42"
"201061000012024OB000003";"201061000012023LB000061";"02/01/2024";"237";"Banco Bradesco S.A.";"1420";"3334834,73"
"201061000012024OB000003";"201061000012023LB000061";"02/01/2024";"341";"Itaú UniBanco S.A.";"0522";"5189190,75"
"201061000012024OB000003";"201061000012023LB000061";"02/01/2024";"748";"Banco Cooperativo Sicredi S.A.";"0100";"106849,82"
"201061000012024OB000004";"201061000012023LB000063";"02/01/2024";"104";"Caixa Econômica Federal";"0658";"804467,67"
"201061000012024OB000005";"201061000012023LB000064";"02/01/2024";"1";"Banco do Brasil S.A.";"4201";"6114579,78"
"201061000012024OB000006";"201061000012023LB000060";"02/01/2024";"1";"Banco do Brasil S.A.";"3575";"46472800,69"
"201062000012024OB000038";"201062000012023LB000036";"02/01/2024";"1";"Banco do Brasil S.A.";"2757";"30000000,00"
"201062000012024OB000039";"201062000012023LB000034";"02/01/2024";"1";"Banco do Brasil S.A.";"2757";"23640127,59"
"201062000012024OB000039";"201062000012023LB000034";"02/01/2024";"33";"Banco Santander (Brasil) S.A.";"3035";"1166598,86"
"201062000012024OB000039";"201062000012023LB000034";"02/01/2024";"104";"Caixa Econômica Federal";"0632";"3301859,22"
"201062000012024OB000039";"201062000012023LB000034";"02/01/2024";"237";"Banco Bradesco S.A.";"0153";"1422454,41"
"201062000012024OB000039";"201062000012023LB000034";"02/01/2024";"341";"Itaú UniBanco S.A.";"0663";"1537625,89"
"201062000012024OB000039";"201062000012023LB000034";"02/01/2024";"748";"Banco Cooperativo Sicredi S.A.";"0100";"23594,49"
"201062000012024OB000039";"201062000012023LB000034";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"670231,45"
"201062000012024OB000040";"201062000012023LB000035";"02/01/2024";"1";"Banco do Brasil S.A.";"2757";"829232,18"
"201062000012024OB000040";"201062000012023LB000035";"02/01/2024";"33";"Banco Santander (Brasil) S.A.";"3035";"36344,64"
"201062000012024OB000040";"201062000012023LB000035";"02/01/2024";"104";"Caixa Econômica Federal";"0632";"1436760,39"
"201062000012024OB000040";"201062000012023LB000035";"02/01/2024";"237";"Banco Bradesco S.A.";"0153";"197932,40"
"201062000012024OB000040";"201062000012023LB000035";"02/01/2024";"341";"Itaú UniBanco S.A.";"0663";"104490,85"
"201062000012024OB000040";"201062000012023LB000035";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"32838,56"
"201063000012024OB000002";"201063000012023LB000070";"02/01/2024";"1";"Banco do Brasil S.A.";"3797";"8834677,79"
"201063000012024OB000003";"201063000012023LB000069";"02/01/2024";"1";"Banco do Brasil S.A.";"3797";"9000000,00"
"201063000012024OB000004";"201063000012023LB000072";"02/01/2024";"1";"Banco do Brasil S.A.";"3797";"566888,52"
"201063000012024OB000004";"201063000012023LB000072";"02/01/2024";"33";"Banco Santander (Brasil) S.A.";"3035";"97029,72"
"201063000012024OB000004";"201063000012023LB000072";"02/01/2024";"104";"Caixa Econômica Federal";"0653";"361325,29"
"201063000012024OB000004";"201063000012023LB000072";"02/01/2024";"237";"Banco Bradesco S.A.";"0522";"133947,90"
"201063000012024OB000004";"201063000012023LB000072";"02/01/2024";"341";"Itaú UniBanco S.A.";"1352";"138221,63"
"201063000012024OB000004";"201063000012023LB000072";"02/01/2024";"748";"Banco Cooperativo Sicredi S.A.";"0100";"730,74"
"201063000012024OB000005";"201063000012023LB000073";"02/01/2024";"1";"Banco do Brasil S.A.";"4201";"2738594,26"
"201063000012024OB000006";"201063000012023LB000074";"02/01/2024";"104";"Caixa Econômica Federal";"0653";"698833,94"
"201063000012024OB000007";"201063000012023LB000071";"02/01/2024";"33";"Banco Santander (Brasil) S.A.";"3035";"4945642,38"
"201063000012024OB000007";"201063000012023LB000071";"02/01/2024";"104";"Caixa Econômica Federal";"0653";"4181670,46"
"201063000012024OB000007";"201063000012023LB000071";"02/01/2024";"237";"Banco Bradesco S.A.";"0522";"2016890,53"
"201063000012024OB000007";"201063000012023LB000071";"02/01/2024";"341";"Itaú UniBanco S.A.";"1352";"3068604,77"
"201063000012024OB000007";"201063000012023LB000071";"02/01/2024";"748";"Banco Cooperativo Sicredi S.A.";"0100";"27503,60"
"201063000012024OB000007";"201063000012023LB000071";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"7067,01"
"201064000012024OB000001";"201064000012023LB000049";"02/01/2024";"104";"Caixa Econômica Federal";"0222";"539650,97"
"201064000012024OB000002";"201064000012023LB000048";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"1364577,67"
"201064000012024OB000003";"201064000012023LB000047";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"44540,42"
"201064000012024OB000003";"201064000012023LB000047";"02/01/2024";"33";"Banco Santander (Brasil) S.A.";"3035";"2611,12"
"201064000012024OB000003";"201064000012023LB000047";"02/01/2024";"104";"Caixa Econômica Federal";"0222";"3474,44"
"201064000012024OB000003";"201064000012023LB000047";"02/01/2024";"237";"Banco Bradesco S.A.";"0606";"8592,13"
"201064000012024OB000003";"201064000012023LB000047";"02/01/2024";"341";"Itaú UniBanco S.A.";"0296";"82666,30"
"201064000012024OB000004";"201064000012023LB000046";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"14416096,52"
"201064000012024OB000004";"201064000012023LB000046";"02/01/2024";"33";"Banco Santander (Brasil) S.A.";"3035";"1764979,50"
"201064000012024OB000004";"201064000012023LB000046";"02/01/2024";"41";"Banco do Estado do Rio Grande do Sul S.A.";"0100";"4534,55"
"201064000012024OB000004";"201064000012023LB000046";"02/01/2024";"104";"Caixa Econômica Federal";"0222";"3991774,30"
"201064000012024OB000004";"201064000012023LB000046";"02/01/2024";"237";"Banco Bradesco S.A.";"0606";"3005728,51"
"201064000012024OB000004";"201064000012023LB000046";"02/01/2024";"341";"Itaú UniBanco S.A.";"0296";"27012307,21"
"201064000012024OB000004";"201064000012023LB000046";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"2723,09"
"203001204022024OB000001";"203001204022023LB000034";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"655290,61"
"203001204022024OB000001";"203001204022023LB000034";"02/01/2024";"33";"Banco Santander (Brasil) S.A.";"3035";"39515,18"
"203001204022024OB000001";"203001204022023LB000034";"02/01/2024";"104";"Caixa Econômica Federal";"1057";"123320,66"
"203001204022024OB000001";"203001204022023LB000034";"02/01/2024";"237";"Banco Bradesco S.A.";"0606";"32510,89"
"203001204022024OB000001";"203001204022023LB000034";"02/01/2024";"341";"Itaú UniBanco S.A.";"0522";"47195,77"
"203001204022024OB000001";"203001204022023LB000034";"02/01/2024";"748";"Banco Cooperativo Sicredi S.A.";"0100";"5839,85"
"203001204022024OB000001";"203001204022023LB000034";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"27249,45"
"203001204022024OB000002";"203001204022023LB000035";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"18753,47"
"203001204022024OB000002";"203001204022023LB000035";"02/01/2024";"104";"Caixa Econômica Federal";"3247";"1386,85"
"203001204022024OB000003";"203001204022023LB000036";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"3044,50"
"203001204022024OB000003";"203001204022023LB000036";"02/01/2024";"104";"Caixa Econômica Federal";"1057";"2274,36"
"238018000012024OB000001";"238018000012023LB000008";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"6008,54"
"238018000012024OB000002";"238018000012023LB000009";"02/01/2024";"104";"Caixa Econômica Federal";"2491";"3896,69"
"238018000012024OB000003";"238018000012023LB000010";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"635734,14"
"238018000012024OB000003";"238018000012023LB000010";"02/01/2024";"33";"Banco Santander (Brasil) S.A.";"3035";"43258,48"
"238018000012024OB000003";"238018000012023LB000010";"02/01/2024";"104";"Caixa Econômica Federal";"2491";"121418,32"
"238018000012024OB000003";"238018000012023LB000010";"02/01/2024";"237";"Banco Bradesco S.A.";"0606";"50457,36"
"238018000012024OB000003";"238018000012023LB000010";"02/01/2024";"341";"Itaú UniBanco S.A.";"0522";"150443,30"
