"Código Pagamento";"Código Lista";"Data Emissão";"Código Sequência";"Valor Lançamento em R$";"Valor Desconto em R$";"Valor Juros em R$";"Valor Dedução em R$";"Valor Acréscimo em R$"
"200114000012024OB000004";"200114000012023LF000415";"02/01/2024";"14";"525,34";"0,00";"0,00";"0,00";"0,00"
"200114000012024OB000004";"200114000012023LF000415";"02/01/2024";"2";"1653,76";"0,00";"0,00";"0,00";"0,00"
"200114000012024OB000004";"200114000012023LF000415";"02/01/2024";"3";"714,11";"0,00";"0,00";"0,00";"0,00"
"200114000012024OB000004";"200114000012023LF000415";"02/01/2024";"4";"498,09";"0,00";"0,00";"0,00";"0,00"
"200114000012024OB000004";"200114000012023LF000415";"02/01/2024";"5";"728,99";"0,00";"0,00";"0,00";"0,00"
"200114000012024OB000004";"200114000012023LF000415";"02/01/2024";"6";"237,93";"0,00";"0,00";"0,00";"0,00"
"200114000012024OB000004";"200114000012023LF000415";"02/01/2024";"7";"211,50";"0,00";"0,00";"0,00";"0,00"
"200114000012024OB000004";"200114000012023LF000415";"02/01/2024";"8";"211,50";"0,00";"0,00";"0,00";"0,00"
"200114000012024OB000004";"200114000012023LF000415";"02/01/2024";"9";"371,84";"0,00";"0,00";"0,00";"0,00"
"200119000012024OB000001";"200119000012023LF000532";"02/01/2024";"1";"7467,71";"0,00";"0,00";"0,00";"0,00"
"200120000012024OB000001";"200120000012023LF000137";"02/01/2024";"1";"2224,84";"0,00";"0,00";"0,00";"0,00"
"200123000012024OB000001";"200123000012023LF000162";"02/01/2024";"1";"632,88";"0,00";"0,00";"0,00";"0,00"
"200230000012024OB000009";"200230000012023LF000055";"02/01/2024";"1";"24049,49";"0,00";"0,00";"0,00";"0,00"
"200230000012024OB000022";"200230000012023LF000054";"02/01/2024";"1";"142210,66";"0,00";"0,00";"0,00";"0,00"
"200230000012024OB000027";"200230000012023LF000059";"02/01/2024";"1";"244338,69";"0,00";"0,00";"0,00";"0,00"
"200230000012024OB000027";"200230000012023LF000059";"02/01/2024";"2";"15901,37";"0,00";"0,00";"0,00";"0,00"
"200233000012024OB000001";"200233000012023LF000059";"02/01/2024";"1";"666,85";"0,00";"0,00";"0,00";"0,00"
"200233000012024OB000001";"200233000012023LF000059";"02/01/2024";"2";"42,89";"0,00";"0,00";"0,00";"0,00"
"200247000012024OB000001";"200247000012023LF000098";"02/01/2024";"1";"1197,02";"0,00";"0,00";"0,00";"0,00"
"200247000012024OB000002";"200247000012023LF000097";"02/01/2024";"1";"1197,02";"0,00";"0,00";"0,00";"0,00"
"200280000012024OB000012";"200280000012023LF000012";"02/01/2024";"1";"37542,57";"0,00";"0,00";"0,00";"0,00"
"200281000012024OB000017";"200281000012023LF000010";"02/01/2024";"1";"119260,10";"0,00";"0,00";"0,00";"0,00"
"200282000012024OB000006";"200282000012023LF000013";"02/01/2024";"1";"2328,61";"0,00";"0,00";"0,00";"0,00"
"200283000012024OB000008";"200283000012023LF000026";"02/01/2024";"1";"3355,29";"0,00";"0,00";"0,00";"0,00"
"200284000012024OB000006";"200284000012023LF000012";"02/01/2024";"1";"49,28";"0,00";"0,00";"0,00";"0,00"
"200325000012024OB000007";"200325000012023LF000024";"02/01/2024";"1";"10868,32";"0,00";"0,00";"0,00";"0,00"
"200325000012024OB000012";"200325000012023LF000023";"02/01/2024";"1";"104,72";"0,00";"0,00";"0,00";"0,00"
"200334000012024OB000008";"200334000012023LF000685";"02/01/2024";"1";"156584,34";"0,00";"0,00";"0,00";"0,00"
"200334000012024OB000020";"200334000012023LF000686";"02/01/2024";"1";"29699,26";"0,00";"0,00";"0,00";"0,00"
"200334000012024OB000023";"200334000012023LF000659";"02/01/2024";"1";"37334,25";"0,00";"0,00";"0,00";"0,00"
"200460000012024OB000008";"200460000012023LF000003";"02/01/2024";"1";"70,84";"0,00";"0,00";"0,00";"0,00"
"200604000012024OB000001";"200604000012023LF000089";"02/01/2024";"1";"727,79";"0,00";"0,00";"0,00";"0,00"
"201045000012024OB000006";"201045000012023LF000013";"02/01/2024";"1";"5029,07";"0,00";"0,00";"0,00";"0,00"
"201057000012024OB000001";"201057000012023LF000064";"02/01/2024";"1";"41454,57";"0,00";"0,00";"0,00";"0,00"
"201057000012024OB000002";"201057000012023LF000061";"02/01/2024";"1";"75800,41";"0,00";"0,00";"0,00";"0,00"
"201057000012024OB000002";"201057000012023LF000061";"02/01/2024";"10";"25218,85";"0,00";"0,00";"0,00";"0,00"
"201057000012024OB000002";"201057000012023LF000061";"02/01/2024";"11";"5934,32";"0,00";"0,00";"0,00";"0,00"
"201057000012024OB000002";"201057000012023LF000061";"02/01/2024";"12";"29391,40";"0,00";"0,00";"0,00";"0,00"
"201057000012024OB000002";"201057000012023LF000061";"02/01/2024";"2";"7913,55";"0,00";"0,00";"0,00";"0,00"
"201057000012024OB000002";"201057000012023LF000061";"02/01/2024";"3";"251447,71";"0,00";"0,00";"0,00";"0,00"
"201057000012024OB000002";"201057000012023LF000061";"02/01/2024";"4";"34465,27";"0,00";"0,00";"0,00";"0,00"
"201057000012024OB000002";"201057000012023LF000061";"02/01/2024";"5";"257016,79";"0,00";"0,00";"0,00";"0,00"
"201057000012024OB000002";"201057000012023LF000061";"02/01/2024";"6";"60602,33";"0,00";"0,00";"0,00";"0,00"
"201057000012024OB000002";"201057000012023LF000061";"02/01/2024";"7";"76769,04";"0,00";"0,00";"0,00";"0,00"
"201057000012024OB000002";"201057000012023LF000061";"02/01/2024";"8";"63361,55";"0,00";"0,00";"0,00";"0,00"
"201057000012024OB000002";"201057000012023LF000061";"02/01/2024";"9";"5932,55";"0,00";"0,00";"0,00";"0,00"
"201057000012024OB000003";"201057000012023LF000063";"02/01/2024";"1";"159865,11";"0,00";"0,00";"0,00";"0,00"
"201057000012024OB000004";"201057000012023LF000062";"02/01/2024";"1";"8234,16";"0,00";"0,00";"0,00";"0,00"
"201057000012024OB000004";"201057000012023LF000062";"02/01/2024";"2";"70549,44";"0,00";"0,00";"0,00";"0,00"
"201057000012024OB000004";"201057000012023LF000062";"02/01/2024";"3";"44730,38";"0,00";"0,00";"0,00";"0,00"
"201061000012024OB000012";"201061000012023LF000024";"02/01/2024";"1";"8611,46";"0,00";"0,00";"0,00";"0,00"
"201061000012024OB000013";"201061000012023LF000023";"02/01/2024";"1";"150823,46";"0,00";"0,00";"0,00";"0,00"
"201062000012024OB000027";"201062000012023LF000045";"02/01/2024";"1";"67323,50";"0,00";"0,00";"0,00";"0,00"
"201062000012024OB000032";"201062000012023LF000044";"02/01/2024";"1";"4588,59";"0,00";"0,00";"0,00";"0,00"
"201063000012024OB000009";"201063000012023LF000023";"02/01/2024";"1";"77344,84";"0,00";"0,00";"0,00";"0,00"
"201063000012024OB000011";"201063000012023LF000024";"02/01/2024";"1";"6056,97";"0,00";"0,00";"0,00";"0,00"
"201064000012024OB000005";"201064000012023LF000024";"02/01/2024";"1";"1523,46";"0,00";"0,00";"0,00";"0,00"
"201064000012024OB000009";"201064000012023LF000025";"02/01/2024";"1";"103793,59";"0,00";"0,00";"0,00";"0,00"
"203001204022024OB000007";"203001204022023LF000232";"02/01/2024";"1";"40,04";"0,00";"0,00";"0,00";"0,00"
"203001204022024OB000008";"203001204022023LF000233";"02/01/2024";"1";"277,20";"0,00";"0,00";"0,00";"0,00"
"203003202032024OB000021";"203003202032023LF000089";"02/01/2024";"1";"961,09";"0,00";"0,00";"0,00";"0,00"
"238018000012024OB000008";"238018000012023LF000003";"02/01/2024";"1";"43,12";"0,00";"0,00";"0,00";"0,00"
"240009000012024OB000012";"240009000012023LF000025";"02/01/2024";"1";"3728,27";"0,00";"0,00";"0,00";"0,00"
"240009000012024OB000023";"240009000012023LF000026";"02/01/2024";"1";"7155,70";"0,00";"0,00";"0,00";"0,00"
"240010000012024OB000002";"240010000012023LF000115";"02/01/2024";"1";"2641,04";"0,00";"0,00";"0,00";"0,00"
"240010000012024OB000003";"240010000012023LF000116";"02/01/2024";"1";"2641,04";"0,00";"0,00";"0,00";"0,00"
"240010000012024OB000004";"240010000012023LF000117";"02/01/2024";"1";"2641,04";"0,00";"0,00";"0,00";"0,00"
"240013000012024OB000001";"240013000012024LF000001";"02/01/2024";"1";"2390,36";"0,00";"0,00";"0,00";"0,00"
"240013000012024OB000002";"240013000012024LF000002";"02/01/2024";"1";"1280,00";"0,00";"0,00";"0,00";"0,00"
"240125000012024OB000001";"240125000012023LF000129";"02/01/2024";"1";"453,34";"0,00";"0,00";"0,00";"0,00"
"240128000012024OB000001";"240128000012024LF000001";"02/01/2024";"1";"2232,76";"0,00";"0,00";"0,00";"0,00"
"240128000012024OB000002";"240128000012024LF000002";"02/01/2024";"1";"4021,92";"0,00";"0,00";"0,00";"0,00"
"240128000012024OB000003";"240128000012024LF000003";"02/01/2024";"1";"4406,45";"0,00";"0,00";"0,00";"0,00"
"240133000012024OB000008";"240133000012023LF000164";"02/01/2024";"1";"508,54";"0,00";"0,00";"0,00";"0,00"
"240133000012024OB000009";"240133000012023LF000165";"02/01/2024";"1";"728,04";"0,00";"0,00";"0,00";"0,00"
"240133000012024OB000011";"240133000012023LF000163";"02/01/2024";"1";"7950,91";"0,00";"0,00";"0,00";"0,00"
"240133000012024OB000012";"240133000012023LF000166";"02/01/2024";"1";"1354,75";"0,00";"0,00";"0,00";"0,00"
"240133000012024OB000013";"240133000012023LF000169";"02/01/2024";"1";"1014,05";"0,00";"0,00";"0,00";"0,00"
"240133000012024OB000014";"240133000012023LF000167";"02/01/2024";"1";"1687,99";"0,00";"0,00";"0,00";"0,00"
"240133000012024OB000015";"240133000012023LF000168";"02/01/2024";"1";"100,00";"0,00";"0,00";"0,00";"0,00"
"240133000012024OB000016";"240133000012023LF000171";"02/01/2024";"1";"279,94";"0,00";"0,00";"0,00";"0,00"
"240133000012024OB000017";"240133000012023LF000170";"02/01/2024";"1";"696,13";"0,00";"0,00";"0,00";"0,00"
"240133000012024OB000018";"240133000012023LF000172";"02/01/2024";"1";"301,41";"0,00";"0,00";"0,00";"0,00"
"240133000012024OB000022";"240133000012023LF000162";"02/01/2024";"1";"52670,73";"0,00";"0,00";"0,00";"0,00"
"240133000012024OB000025";"240133000012023LF000161";"02/01/2024";"1";"80517,51";"0,00";"0,00";"0,00";"0,00"
"242160242162024OB000004";"242160242162023LF002415";"02/01/2024";"1";"12807,87";"0,00";"0,00";"0,00";"0,00"
"242160242162024OB000009";"242160242162023LF002456";"02/01/2024";"1";"39996,91";"0,00";"0,00";"0,00";"0,00"
"242160242162024OB000009";"242160242162023LF002456";"02/01/2024";"2";"118210,62";"0,00";"0,00";"0,00";"0,00"
"242160242162024OB000010";"242160242162023LF002457";"02/01/2024";"1";"3861,14";"0,00";"0,00";"0,00";"0,00"
"242160242162024OB000011";"242160242162023LF002461";"02/01/2024";"1";"314,73";"0,00";"0,00";"0,00";"0,00"
"242160242162024OB000012";"242160242162023LF002454";"02/01/2024";"1";"179,91";"0,00";"0,00";"0,00";"0,00"
"242160242162024OB000013";"242160242162023LF002460";"02/01/2024";"1";"14488,00";"0,00";"0,00";"0,00";"0,00"
"242160242162024OB000014";"242160242162023LF002455";"02/01/2024";"1";"1329,71";"0,00";"0,00";"0,00";"0,00"
"242160242162024OB000015";"242160242162023LF002458";"02/01/2024";"1";"4729,46";"0,00";"0,00";"0,00";"0,00"
"242160242162024OB000016";"242160242162023LF002465";"02/01/2024";"1";"11228,20";"0,00";"0,00";"0,00";"0,00"
"242160242162024OB000016";"242160242162023LF002465";"02/01/2024";"2";"32235,80";"0,00";"0,00";"0,00";"0,00"
"242160242162024OB000017";"242160242162023LF002464";"02/01/2024";"1";"29032,09";"0,00";"0,00";"0,00";"0,00"
"242160242162024OB000018";"242160242162023LF002462";"02/01/2024";"1";"209,82";"0,00";"0,00";"0,00";"0,00"
"242160242162024OB000019";"242160242162023LF002463";"02/01/2024";"1";"629,46";"0,00";"0,00";"0,00";"0,00"
"242160242162024OB000020";"242160242162023LF002466";"02/01/2024";"1";"763,41";"0,00";"0,00";"0,00";"0,00"
"242160242162024OB000021";"242160242162023LF002467";"02/01/2024";"1";"344,09";"0,00";"0,00";"0,00";"0,00"
"242160242162024OB000022";"242160242162023LF002425";"02/01/2024";"1";"75,74";"0,00";"0,00";"0,00";"0,00"
"242160242162024OB000023";"242160242162023LF002472";"02/01/2024";"1";"1619,67";"0,00";"0,00";"0,00";"0,00"
"242160242162024OB000024";"242160242162023LF002469";"02/01/2024";"1";"1386,22";"0,00";"0,00";"0,00";"0,00"
"242160242162024OB000031";"242160242162023LF002470";"02/01/2024";"1";"1729,41";"0,00";"0,00";"0,00";"0,00"
"242160242162024OB000032";"242160242162023LF002471";"02/01/2024";"1";"104,91";"0,00";"0,00";"0,00";"0,00"
"242160242162024OB000036";"242160242162023LF002473";"02/01/2024";"1";"2196,79";"0,00";"0,00";"0,00";"0,00"
"243001242082024OB000006";"243001242082023LF000169";"02/01/2024";"1";"490,84";"0,00";"0,00";"0,00";"0,00"
"243001242082024OB000008";"243001242082023LF000168";"02/01/2024";"1";"61,60";"0,00";"0,00";"0,00";"0,00"
"244001242902024OB000007";"244001242902023LF000067";"02/01/2024";"1";"320,32";"0,00";"0,00";"0,00";"0,00"
"244001242902024OB000015";"244001242902023LF000068";"02/01/2024";"1";"4909,72";"0,00";"0,00";"0,00";"0,00"
"250006000012024OB000003";"250006000012023LF000240";"02/01/2024";"1";"3121,25";"0,00";"0,00";"0,00";"0,00"
"250006000012024OB000009";"250006000012023LF000250";"02/01/2024";"1";"180038,07";"0,00";"0,00";"0,00";"0,00"
"250006000012024OB000022";"250006000012023LF000241";"02/01/2024";"1";"5089,36";"0,00";"0,00";"0,00";"0,00"
"250006000012024OB000027";"250006000012023LF000244";"02/01/2024";"1";"5029,60";"0,00";"0,00";"0,00";"0,00"
"250006000012024OB000029";"250006000012023LF000242";"02/01/2024";"1";"15069,54";"0,00";"0,00";"0,00";"0,00"
"250006000012024OB000056";"250006000012023LF000246";"02/01/2024";"1";"21387,91";"0,00";"0,00";"0,00";"0,00"
"250006000012024OB000056";"250006000012023LF000246";"02/01/2024";"2";"4615,68";"0,00";"0,00";"0,00";"0,00"
"250006000012024OB000057";"250006000012023LF000247";"02/01/2024";"1";"53752,88";"0,00";"0,00";"0,00";"0,00"
"250006000012024OB000058";"250006000012023LF000248";"02/01/2024";"1";"33484,31";"0,00";"0,00";"0,00";"0,00"
"250006000012024OB000061";"250006000012023LF000243";"02/01/2024";"1";"36892,38";"0,00";"0,00";"0,00";"0,00"
"250006000012024OB000064";"250006000012023LF000245";"02/01/2024";"1";"43501,92";"0,00";"0,00";"0,00";"0,00"
"250006000012024OB000088";"250006000012023LF000249";"02/01/2024";"1";"944902,72";"0,00";"0,00";"0,00";"0,00"
"250105000012024OB000001";"250105000012023LF000076";"02/01/2024";"1";"1848,13";"0,00";"0,00";"0,00";"0,00"
"253002362122024OB000010";"253002362122023LF001027";"02/01/2024";"1";"30046,11";"0,00";"0,00";"0,00";"0,00"
"253002362122024OB000014";"253002362122023LF001012";"02/01/2024";"1";"896,28";"0,00";"0,00";"0,00";"0,00"
"253002362122024OB000016";"253002362122023LF001013";"02/01/2024";"1";"19379,13";"0,00";"0,00";"0,00";"0,00"
"253002362122024OB000022";"253002362122023LF001028";"02/01/2024";"1";"71674,76";"0,00";"0,00";"0,00";"0,00"
"253003362132024OB000011";"253003362132023LF000345";"02/01/2024";"1";"30,80";"0,00";"0,00";"0,00";"0,00"
"253003362132024OB000012";"253003362132023LF000344";"02/01/2024";"1";"2831,30";"0,00";"0,00";"0,00";"0,00"
"254420252012024OB000007";"254420252012023LF000316";"02/01/2024";"1";"688,34";"0,00";"0,00";"0,00";"0,00"
"254420252012024OB000015";"254420252012023LF000312";"02/01/2024";"1";"49527,69";"0,00";"0,00";"0,00";"0,00"
"254420252012024OB000016";"254420252012023LF000311";"02/01/2024";"1";"3407,65";"0,00";"0,00";"0,00";"0,00"
"254447252012024OB000001";"254447252012023LF000073";"02/01/2024";"1";"1142,75";"0,00";"0,00";"0,00";"0,00"
"254447252012024OB000001";"254447252012023LF000073";"02/01/2024";"2";"1212,43";"0,00";"0,00";"0,00";"0,00"
"255000362112024OB000004";"255000362112023LF000557";"02/01/2024";"1";"909,45";"0,00";"0,00";"0,00";"0,00"
"255000362112024OB000011";"255000362112023LF000556";"02/01/2024";"1";"2559,33";"0,00";"0,00";"0,00";"0,00"
"255000362112024OB000019";"255000362112023LF000553";"02/01/2024";"1";"96425,81";"0,00";"0,00";"0,00";"0,00"
"255000362112024OB000021";"255000362112023LF000554";"02/01/2024";"1";"106727,49";"0,00";"0,00";"0,00";"0,00"
"255000362112024OB000026";"255000362112023LF000558";"02/01/2024";"1";"14817,60";"0,00";"0,00";"0,00";"0,00"
"257022000012024OB000001";"257022000012023LF000211";"02/01/2024";"1";"2217,20";"0,00";"0,00";"0,00";"0,00"
"257022000012024OB000002";"257022000012023LF000212";"02/01/2024";"1";"23,55";"0,00";"0,00";"0,00";"0,00"
"257022000012024OB000003";"257022000012023LF000213";"02/01/2024";"1";"1175,07";"0,00";"0,00";"0,00";"0,00"
"257023000012024OB000001";"257023000012023LF000067";"02/01/2024";"1";"66026,12";"0,00";"0,00";"0,00";"0,00"
"257023000012024OB000002";"257023000012023LF000066";"02/01/2024";"1";"63343,61";"0,00";"0,00";"0,00";"0,00"
"257023000012024OB000003";"257023000012023LF000064";"02/01/2024";"1";"62895,39";"0,00";"0,00";"0,00";"0,00"
"257023000012024OB000004";"257023000012023LF000065";"02/01/2024";"1";"50751,54";"0,00";"0,00";"0,00";"0,00"
"257024000012024OB000001";"257024000012023LF000287";"02/01/2024";"1";"1413,63";"0,00";"0,00";"0,00";"0,00"
"257033000012024OB000001";"257033000012023LF000138";"02/01/2024";"1";"473,10";"0,00";"0,00";"0,00";"0,00"
"257035000012024OB000001";"257035000012023LF000114";"02/01/2024";"1";"79359,91";"0,00";"0,00";"0,00";"0,00"
"257035000012024OB000002";"257035000012023LF000106";"02/01/2024";"1";"109930,02";"0,00";"0,00";"0,00";"0,00"
"257035000012024OB000003";"257035000012023LF000113";"02/01/2024";"1";"89817,35";"0,00";"0,00";"0,00";"0,00"
"257035000012024OB000004";"257035000012023LF000115";"02/01/2024";"1";"74265,92";"0,00";"0,00";"0,00";"0,00"
"257035000012024OB000005";"257035000012023LF000116";"02/01/2024";"1";"77567,58";"0,00";"0,00";"0,00";"0,00"
"257035000012024OB000006";"257035000012023LF000112";"02/01/2024";"1";"66589,02";"0,00";"0,00";"0,00";"0,00"
"257037000012024OB000001";"257037000012023LF000046";"02/01/2024";"1";"4764,16";"0,00";"0,00";"0,00";"0,00"
"257037000012024OB000002";"257037000012023LF000047";"02/01/2024";"1";"5985,60";"0,00";"0,00";"0,00";"0,00"
"257037000012024OB000003";"257037000012023LF000048";"02/01/2024";"1";"21882,45";"0,00";"0,00";"0,00";"0,00"
"257039000012024OB000001";"257039000012023LF000234";"02/01/2024";"1";"110452,49";"0,00";"0,00";"0,00";"0,00"
"257039000012024OB000002";"257039000012023LF000235";"02/01/2024";"1";"133,54";"0,00";"0,00";"0,00";"0,00"
"257039000012024OB000003";"257039000012023LF000236";"02/01/2024";"1";"234,87";"0,00";"0,00";"0,00";"0,00"
"257039000012024OB000004";"257039000012023LF000237";"02/01/2024";"1";"123,38";"0,00";"0,00";"0,00";"0,00"
"257042000012024OB000001";"257042000012023LF000032";"02/01/2024";"1";"5450,35";"0,00";"0,00";"0,00";"0,00"
"257042000012024OB000002";"257042000012023LF000033";"02/01/2024";"1";"1358,76";"0,00";"0,00";"0,00";"0,00"
"257047000012024OB000001";"257047000012023LF000115";"02/01/2024";"1";"60,13";"0,00";"0,00";"0,00";"0,00"
"257047000012024OB000002";"257047000012023LF000113";"02/01/2024";"1";"254,59";"0,00";"0,00";"0,00";"0,00"
"257047000012024OB000002";"257047000012023LF000113";"02/01/2024";"2";"96,62";"0,00";"0,00";"0,00";"0,00"
"257047000012024OB000002";"257047000012023LF000113";"02/01/2024";"3";"96,62";"0,00";"0,00";"0,00";"0,00"
"257047000012024OB000002";"257047000012023LF000113";"02/01/2024";"4";"96,62";"0,00";"0,00";"0,00";"0,00"
"257047000012024OB000002";"257047000012023LF000113";"02/01/2024";"5";"96,62";"0,00";"0,00";"0,00";"0,00"
"257047000012024OB000002";"257047000012023LF000113";"02/01/2024";"6";"96,62";"0,00";"0,00";"0,00";"0,00"
"257047000012024OB000002";"257047000012023LF000113";"02/01/2024";"7";"96,62";"0,00";"0,00";"0,00";"0,00"
"257047000012024OB000003";"257047000012023LF000114";"02/01/2024";"1";"96,62";"0,00";"0,00";"0,00";"0,00"
"257047000012024OB000003";"257047000012023LF000114";"02/01/2024";"2";"96,62";"0,00";"0,00";"0,00";"0,00"
"257047000012024OB000003";"257047000012023LF000114";"02/01/2024";"3";"96,62";"0,00";"0,00";"0,00";"0,00"
"257047000012024OB000003";"257047000012023LF000114";"02/01/2024";"4";"96,62";"0,00";"0,00";"0,00";"0,00"
"257047000012024OB000003";"257047000012023LF000114";"02/01/2024";"5";"254,59";"0,00";"0,00";"0,00";"0,00"
"257048000012024OB000001";"257048000012023LF000194";"02/01/2024";"1";"10966,10";"0,00";"0,00";"0,00";"0,00"
"257048000012024OB000001";"257048000012023LF000194";"02/01/2024";"2";"85454,97";"0,00";"0,00";"0,00";"0,00"
"257048000012024OB000001";"257048000012023LF000194";"02/01/2024";"3";"39585,14";"0,00";"0,00";"0,00";"0,00"
"257051000012024OB000001";"257051000012023LF000088";"02/01/2024";"1";"5127,52";"0,00";"0,00";"0,00";"0,00"
"257051000012024OB000002";"257051000012023LF000089";"02/01/2024";"1";"11117,36";"0,00";"0,00";"0,00";"0,00"
"257051000012024OB000003";"257051000012023LF000090";"02/01/2024";"1";"22226,64";"0,00";"0,00";"0,00";"0,00"
"257051000012024OB000004";"257051000012023LF000094";"02/01/2024";"1";"76826,00";"0,00";"0,00";"0,00";"0,00"
